brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
395,Bluegrass Brewing Co. - East St. Matthew's,1253327883,3.5,3.5,3,barleywinefiend,American Porter,3.5,3.5,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1250741282,3.5,3.5,4,northyorksammy,American Porter,3,3.5,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1237162629,4,3.5,3.5,hopdog,American Porter,3.5,4,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1231774679,4,4,4,BuckeyeNation,American Porter,4,4,RIP - Russian Imperial Porter,11,36167
365,Pike Pub & Brewery,1077803206,4,4,4,ark57,American Stout,4,4.5,Pike Street XXXXX Stout,7,966
395,Bluegrass Brewing Co. - East St. Matthew's,1210943531,4,3.5,3,StoutScout,American Porter,4,4,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1205516720,3.5,4,4,becktone,American Porter,3,3.5,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1204300487,3.5,4,4,BEERchitect,American Porter,3.5,4,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1203744366,4.5,2.5,4,brewdlyhooked13,American Porter,5,4.5,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1193240648,3,3.5,4.5,SPLITGRIN,American Porter,3,3,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1193105176,3.5,3.5,3.5,clvand0,American Porter,4,4,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1192504868,3.5,3.5,4.5,cameraman,American Porter,4,3,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1185499739,4,4,4,peabody,American Porter,4,4,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1185051359,3.5,3.5,3,CharlesDarwin,American Porter,3,3.5,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1179531118,3.5,3.5,4,bluejacket74,American Porter,3.5,3,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1175779415,3.5,3.5,4,merlin48,American Porter,3.5,3.5,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1175376137,3,3,4,Cresant,American Porter,3.5,3,RIP - Russian Imperial Porter,11,36167
395,Bluegrass Brewing Co. - East St. Matthew's,1227631991,4,4.5,4,Proteus93,American Double / Imperial Stout,4.5,4,Jeffersons Reserve Big Fella Bourbon Barrel Stout,16,45774
395,Bluegrass Brewing Co. - East St. Matthew's,1226032900,3.5,3.5,3.5,CrellMoset,American Double / Imperial Stout,4,3.5,Jeffersons Reserve Big Fella Bourbon Barrel Stout,16,45774
395,Bluegrass Brewing Co. - East St. Matthew's,1267390808,4,4.5,4,bamadog,Rye Beer,4,4,Cascade Hopped Rye 75,,56507
1199,Founders Brewing Company,1239071618,3.5,4.5,4,CRAZYLITHUANIAN,American Double / Imperial Stout,4.5,5,Founders Breakfast Stout,8.3,11757
395,Bluegrass Brewing Co. - East St. Matthew's,1321489086,4.5,4.5,4,SpdKilz,American Stout,3.5,4,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
395,Bluegrass Brewing Co. - East St. Matthew's,1312901525,4,4,3.5,MasterSki,American Stout,3,4.5,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
395,Bluegrass Brewing Co. - East St. Matthew's,1312868291,4,4,4,AgentZero,American Stout,4,4.5,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
395,Bluegrass Brewing Co. - East St. Matthew's,1305769254,5,4.5,4,brewdlyhooked13,American Stout,4,5,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
395,Bluegrass Brewing Co. - East St. Matthew's,1299305160,4,4,4,nova009,American Stout,4,4,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
395,Bluegrass Brewing Co. - East St. Matthew's,1295165890,3.5,4.5,4,JohnGalt1,American Stout,4,4.5,Bourbon Barrel Heine Brothers Coffee Stout,7.5,65339
395,Bluegrass Brewing Co. - East St. Matthew's,1282004938,4,4.5,4,Thorpe429,American Barleywine,4.5,4.5,Bourbon Barrel Bearded Pat's Barleywine,11,61105
395,Bluegrass Brewing Co. - East St. Matthew's,1302112439,4.5,4,4,mynie,K̦lsch,4.5,4,Kolsch,4,27753
395,Bluegrass Brewing Co. - East St. Matthew's,1223834013,4.5,3.5,4,chaunur,K̦lsch,4,4,Kolsch,4,27753
395,Bluegrass Brewing Co. - East St. Matthew's,1206833878,4,4,3.5,Slatetank,K̦lsch,4,4,Kolsch,4,27753
395,Bluegrass Brewing Co. - East St. Matthew's,1161578583,3.5,3.5,3,russpowell,K̦lsch,3,2.5,Kolsch,4,27753
395,Bluegrass Brewing Co. - East St. Matthew's,1138904409,3.5,3.5,4,clvand0,K̦lsch,4,3,Kolsch,4,27753
395,Bluegrass Brewing Co. - East St. Matthew's,1138338397,3,3.5,4,kmpitz2,K̦lsch,3.5,3,Kolsch,4,27753
395,Bluegrass Brewing Co. - East St. Matthew's,1136860817,4.5,3.5,3.5,ColoradoBobs,K̦lsch,3,3.5,Kolsch,4,27753
395,Bluegrass Brewing Co. - East St. Matthew's,1187143849,2.5,4.5,3.5,ColoradoBobs,Extra Special / Strong Bitter (ESB),4.5,3.5,ESB,6.3,1681
395,Bluegrass Brewing Co. - East St. Matthew's,1079062500,4,4,4,Brent,Extra Special / Strong Bitter (ESB),4,4,ESB,6.3,1681
395,Bluegrass Brewing Co. - East St. Matthew's,1226760996,4,4,4,BEERchitect,American Amber / Red Ale,4,4,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1187135858,4,4.5,3.5,ColoradoBobs,Weizenbock,4.5,4.5,Weizenbock,7.1,38196
395,Bluegrass Brewing Co. - East St. Matthew's,1308776680,3.5,3.5,2.5,Tone,American Amber / Red Ale,3.5,4,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1304256786,3,3,3,secondtooth,American Amber / Red Ale,3.5,3.5,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1281532969,4,4,4,Brent,American Amber / Red Ale,4,4,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1248996958,4,3.5,3.5,mikey711,American Amber / Red Ale,3.5,3,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1245544017,4.5,3,4,LordFinley,American Amber / Red Ale,4.5,4,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1245182024,4,3,3.5,OldSchoolGamer,American Amber / Red Ale,3,3,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1236699104,3.5,2.5,3,Cresant,American Amber / Red Ale,3,2.5,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1231518676,4.5,3.5,4,Gouxman,American Amber / Red Ale,4,4,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1230522041,3,4,3.5,Spidey13,American Amber / Red Ale,2.5,3,Sheltowee 502 Amber Ale,5,45922
395,Bluegrass Brewing Co. - East St. Matthew's,1264285639,5,4,4.5,kels,American IPA,4,4.5,Suicide By Hops,7.5,55601
395,Bluegrass Brewing Co. - East St. Matthew's,1225417582,4,4,3,Gueuzedude,Tripel,4,4,Wormy Trip,,45649
395,Bluegrass Brewing Co. - East St. Matthew's,1094615342,2,3,3,oracle,American Amber / Red Ale,2.5,2,Organic Amber,,19777
395,Bluegrass Brewing Co. - East St. Matthew's,1058404996,4,3.5,3.5,SheepNutz,Czech Pilsener,3,3,Flatpicker Bohemian Pilsner,,1124
395,Bluegrass Brewing Co. - East St. Matthew's,996507619,3,3,3,Brent,Czech Pilsener,3,3,Flatpicker Bohemian Pilsner,,1124
395,Bluegrass Brewing Co. - East St. Matthew's,1316988549,4,4,4.5,mikesgroove,American Barleywine,4,4,Bourbon Barrel Bearded Pat's Barleywine,11,61105
395,Bluegrass Brewing Co. - East St. Matthew's,1288812343,4,4,4.5,jampics2,American Barleywine,4,4.5,Bourbon Barrel Bearded Pat's Barleywine,11,61105
395,Bluegrass Brewing Co. - East St. Matthew's,1323656814,4,3.5,4,Bierlerner,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1316989364,4.5,4.5,4,mikesgroove,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1315070309,4,4,4,TMoney2591,American IPA,4,3.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1311819642,3.5,3.5,4,mntlover,American IPA,4,3,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1309487326,3,3.5,3,seabass87,American IPA,2,3.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1305955076,3.5,4,2.5,chicagoabbot,American IPA,3.5,3.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1304538235,3.5,3.5,3.5,Tone,American IPA,3.5,3.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1301610266,3,2.5,3.5,claspada,American IPA,2.5,3,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1280881858,1,2,4,billshmeinke,American IPA,1.5,2,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1278277643,4,4,4,Bierguy5,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1221006983,3,4,4,iconoklaztor,American Double / Imperial IPA,3,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1276455554,4,4,3.5,RomaniIteDomum,American IPA,4,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1275420014,4,3.5,3.5,RustyDiamond,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1270164673,4,4,4,VaTechHopHead,American IPA,3.5,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1269130403,4.5,4,4,mobyfann,American IPA,4.5,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1268336805,4.5,4,4,ChainGangGuy,American IPA,4.5,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1268003573,4.5,4,4,merlin48,American IPA,4,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1266194991,4.5,4,4,bluejacket74,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1263447065,4.5,3,3.5,russpowell,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1261327146,3,3.5,3.5,Cresant,American IPA,3,3,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1259879007,4.5,4,4,peabody,American IPA,4,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1259727205,4,3.5,4,BEERchitect,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1257814783,4.5,4.5,4,rhinos00,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1255476680,4,4.5,5,movingtrain,American IPA,4.5,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1254176888,3.5,3.5,4,Mebuzzard,American IPA,3.5,3.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1249839038,4.5,4,4,FtownThrowDown,American IPA,4.5,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1249265315,4.5,4.5,4,ThaBobfather,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1249263955,4.5,5,4,hughesm4,American IPA,4,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1249263603,4,4.5,4,degerbah,American IPA,3.5,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1249173888,4.5,4,4,bamadog,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1245618324,4.5,3.5,4,kirok1999,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1244772344,5,5,4.5,mwa423,American IPA,3.5,5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1243900390,4.5,4.5,4,tmoneyba,American IPA,4,4,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1243381457,4.5,4,4,pwoods,American IPA,4.5,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1242690636,5,4,4.5,eugeneplatinum,American IPA,5,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1241295928,5,3.5,4.5,kels,American IPA,4,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1240709363,4.5,4.5,5,beerman207,American IPA,4.5,4.5,Rye 75,7.5,49391
395,Bluegrass Brewing Co. - East St. Matthew's,1317434809,4,4,4,skberke,English Barleywine,4,4,Bourbon Barrel English Style Barleywine,12,69060
395,Bluegrass Brewing Co. - East St. Matthew's,1307409145,3,3.5,4,Chaney,English Barleywine,2.5,3,Bourbon Barrel English Style Barleywine,12,69060
395,Bluegrass Brewing Co. - East St. Matthew's,1305403396,3,3.5,3.5,mcallister,English Barleywine,2.5,3.5,Bourbon Barrel English Style Barleywine,12,69060
395,Bluegrass Brewing Co. - East St. Matthew's,1316994497,4.5,4.5,4,mikesgroove,American Double / Imperial IPA,4,4.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1309400279,2.5,3,3,seabass87,American Double / Imperial IPA,2.5,2,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1303681911,2,3,3,Dotcubed,American Double / Imperial IPA,2.5,3,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1293260153,4,3,4,ferrari29,American Double / Imperial IPA,3.5,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1288470459,1.5,2,3,Khazadum,American Double / Imperial IPA,2.5,3,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1266772901,3.5,3,4,indiapaleale,American Double / Imperial IPA,3.5,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1265664630,2.5,3,2.5,BeerBelcher,American Double / Imperial IPA,2.5,2.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1247840606,3.5,3,4,Ragingbull,American Double / Imperial IPA,4,3,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1229527344,3.5,3.5,3.5,hopdog,American Double / Imperial IPA,3,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1228700212,3.5,3.5,3.5,HIFF,American Double / Imperial IPA,3,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1228687342,3,3.5,4,SwiftyMcBeer,American Double / Imperial IPA,3.5,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1228172899,4,3,3,zapata,American Double / Imperial IPA,3,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1225574021,3,3,3.5,BuckeyeNation,American Double / Imperial IPA,3,3,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1225146195,3.5,3.5,4.5,tpd975,American Double / Imperial IPA,4,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1223051842,3,4.5,4.5,GClarkage,American Double / Imperial IPA,3,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1221421059,2.5,3,4,ckeegan04,American Double / Imperial IPA,3,2,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1218077021,4,4.5,4.5,KeefD,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1216355852,3,3.5,4,tiger88,American Double / Imperial IPA,4,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1210993866,4,4,4.5,sc13ntific,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1209941604,3.5,3.5,3.5,ChainGangGuy,American Double / Imperial IPA,3.5,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1209852532,3,3,3,ATLbeerDog,American Double / Imperial IPA,3,3,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1208815406,2,2,3.5,ohmybock,American Double / Imperial IPA,4,2,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1205902203,3.5,4,4,drseamus,American Double / Imperial IPA,4,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1189563913,3.5,3.5,3.5,Dansting,American Double / Imperial IPA,3.5,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1181669635,4,4,4,jim102864,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1166068083,4,3.5,4.5,hoppymeal,American Double / Imperial IPA,3.5,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1164286569,4,4,4,ppoitras,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1164000698,4,3.5,5,scruffwhor,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1163109451,4,4,4.5,Imstillthegman,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1162410496,4,4,4,mntlover,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1158380859,1.5,5,4.5,brewdlyhooked13,American Double / Imperial IPA,4.5,2,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1155125362,3.5,4,3.5,cameraman,American Double / Imperial IPA,3.5,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1098237645,4,4.5,4,kmpitz2,American Double / Imperial IPA,4,4.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1154352953,3.5,5,4,goodbyeohio,American Double / Imperial IPA,2.5,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1150758533,4,4,4,merlin48,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1150483529,4,4,4.5,clvand0,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1150130045,3.5,4,4,Brent,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1148513878,4,4,5,kdmorse,American Double / Imperial IPA,4,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1147711662,4,4.5,4.5,BEERchitect,American Double / Imperial IPA,4,4,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1099624102,2,5,4,rlcoffey,American Double / Imperial IPA,3,3.5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1098243938,4,4.5,3.5,SheepNutz,American Double / Imperial IPA,4,5,Homewrecker,10.25,20417
395,Bluegrass Brewing Co. - East St. Matthew's,1305341271,4.5,4.5,5,JDizzle,Oatmeal Stout,5,5,Heine The Elder Double Espresso Stout,10,64458
395,Bluegrass Brewing Co. - East St. Matthew's,1294449566,3.5,3.5,4.5,Urbancaver,Oatmeal Stout,4.5,4,Heine The Elder Double Espresso Stout,10,64458
395,Bluegrass Brewing Co. - East St. Matthew's,1292478955,5,4.5,4.5,cadaugherty,Oatmeal Stout,4,4.5,Heine The Elder Double Espresso Stout,10,64458
395,Bluegrass Brewing Co. - East St. Matthew's,1305597653,4.5,4.5,4,Patrick999,Smoked Beer,4,4.5,Bourbon Barrel Smoked Bock,8,69078
395,Bluegrass Brewing Co. - East St. Matthew's,1305423156,3.5,4,3.5,beveritt,Smoked Beer,3.5,4,Bourbon Barrel Smoked Bock,8,69078
395,Bluegrass Brewing Co. - East St. Matthew's,1244065835,5,4,4.5,Ragingbull,Schwarzbier,4,4.5,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1210944052,4,3.5,4,StoutScout,Schwarzbier,3,4.5,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1182708777,4,3.5,3.5,BEERchitect,Schwarzbier,4,4,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1182386660,4.5,3.5,4,Gavage,Schwarzbier,4.5,4,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1129573001,5,4,4.5,JiminKY,Schwarzbier,4.5,5,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1129223099,5,4,4,garbanzobean,Schwarzbier,5,4.5,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1099624651,4,4,4,rlcoffey,Schwarzbier,4.5,3.5,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1098283878,4.5,3.5,4,clvand0,Schwarzbier,3.5,4,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1098238550,4,4,4.5,kmpitz2,Schwarzbier,4,4.5,Schwarz Beer,,20422
395,Bluegrass Brewing Co. - East St. Matthew's,1149537813,4,4,3.5,BEERchitect,Fruit / Vegetable Beer,3.5,4,Frambozen,,1679
395,Bluegrass Brewing Co. - East St. Matthew's,1091066539,3.5,3.5,3.5,kmpitz2,Fruit / Vegetable Beer,4,4,Frambozen,,1679
395,Bluegrass Brewing Co. - East St. Matthew's,1318383000,3,3,3,DavoleBomb,Munich Helles Lager,4,3,Bourbon Barrel Munich-Style Helles,8,67578
395,Bluegrass Brewing Co. - East St. Matthew's,1301267935,2.5,3.5,3.5,mwa423,Munich Helles Lager,2,2.5,Bourbon Barrel Munich-Style Helles,8,67578
395,Bluegrass Brewing Co. - East St. Matthew's,1079062977,3,3,4,Brent,Rye Beer,3,3,Rye Pale Ale,,16467
395,Bluegrass Brewing Co. - East St. Matthew's,1324196888,3.5,3,3.5,TwelveOunces,Altbier,3.5,3.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1300635074,3.5,3.5,3.5,secondtooth,Altbier,4,3.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1287777879,3.5,3,3,cmannes,Altbier,2.5,3,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1283984991,3,3,2.5,Ottertude,Altbier,2.5,2.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1259635319,3.5,3,3,Tone,Altbier,3.5,3.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1249000226,3,3,4,huguey,Altbier,4.5,2.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1248751842,2.5,2.5,3.5,argock,Altbier,2,2.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1245812369,3.5,3.5,4,brentk56,Altbier,4,3.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1242610381,2.5,2.5,3,drtth,Altbier,2.5,3,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1240965982,3,3,3.5,briman,Altbier,2.5,2,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1233902286,3,3,3.5,CrazyMacHarris99,Altbier,3,2.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1231822381,4,3.5,4,Brewsmith,Altbier,3.5,3.5,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1252118144,2,2,2,alkemy,American Blonde Ale,3,2,Horse Piss Beer,5,29204
395,Bluegrass Brewing Co. - East St. Matthew's,1228083510,3.5,3,3.5,eporter66,Altbier,3,3,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1220472560,3,2.5,3.5,LordHammer,Altbier,2,2,Amber Ale - German Style Altbier,4.19,44596
395,Bluegrass Brewing Co. - East St. Matthew's,1219977940,2,3.5,3,mooseisloose,Altbier,2.5,2,Amber Ale - German Style Altbier,4.19,44596
